site_key,name,country,category,inscription_year,unesco_url
archaeological_site_of_leptis_magna,Archaeological Site of Leptis Magna,LBY,Cultural,1982,https://whc.unesco.org/en/list/183
andrefana_dry_forests,Andrefana Dry Forests,MDG,Natural,1990,https://whc.unesco.org/en/list/494
kernave_archaeological_site_cultural_reserve_of_kernave,Kernavė Archaeological Site (Cultural Reserve of Kernavė),LTU,Cultural,2004,https://whc.unesco.org/en/list/1137
chongoni_rock_art_area,Chongoni Rock-Art Area,MWI,Cultural,2006,https://whc.unesco.org/en/list/476
lake_malawi_national_park,Lake Malawi National Park,MWI,Natural,1984,https://whc.unesco.org/en/list/289
forest_research_institute_malaysia_forest_park_selangor,Forest Research Institute Malaysia Forest Park Selangor,MYS,Cultural,2025,https://whc.unesco.org/en/list/1734
kinabalu_park,Kinabalu Park,MYS,Natural,2000,https://whc.unesco.org/en/list/1012
melaka_and_george_town_historic_cities_of_the_straits_of_malacca,"Melaka and George Town, Historic Cities of the Straits of Malacca",MYS,Cultural,2008,https://whc.unesco.org/en/list/1223
cliff_of_bandiagara_land_of_the_dogons,Cliff of Bandiagara (Land of the Dogons),MLI,Mixed,1989,https://whc.unesco.org/en/list/516
old_towns_of_djenne,Old Towns of Djenné,MLI,Cultural,1988,https://whc.unesco.org/en/list/116
hal_saflieni_hypogeum,Ħal Saflieni Hypogeum,MLT,Cultural,1980,https://whc.unesco.org/en/list/130
bikini_atoll_nuclear_test_site,Bikini Atoll Nuclear Test Site,MHL,Cultural,2010,https://whc.unesco.org/en/list/1339
city_of_valletta,City of Valletta,MLT,Cultural,1980,https://whc.unesco.org/en/list/131
aapravasi_ghat,Aapravasi Ghat,MUS,Cultural,2006,https://whc.unesco.org/en/list/1227
landscape_of_the_pico_island_vineyard_culture,Landscape of the Pico Island Vineyard Culture,PRT,Cultural,2004,https://whc.unesco.org/en/list/1117
agave_landscape_and_ancient_industrial_facilities_of_tequila,Agave Landscape and Ancient Industrial Facilities of Tequila,MEX,Cultural,2006,https://whc.unesco.org/en/list/1209
aranjuez_cultural_landscape,Aranjuez Cultural Landscape,ESP,Cultural,2001,https://whc.unesco.org/en/list/1044
archaeological_zone_of_paquime_casas_grandes,"Archaeological Zone of Paquimé, Casas Grandes",MEX,Cultural,1998,https://whc.unesco.org/en/list/560
archipielago_de_revillagigedo,Archipiélago de Revillagigedo,MEX,Natural,2016,https://whc.unesco.org/en/list/1510
el_pinacate_and_gran_desierto_de_altar_biosphere_reserve,El Pinacate and Gran Desierto de Altar Biosphere Reserve,MEX,Natural,2013,https://whc.unesco.org/en/list/1410
historic_centre_of_mexico_city_and_xochimilco,Historic Centre of Mexico City and Xochimilco,MEX,Cultural,1987,https://whc.unesco.org/en/list/412
historic_centre_of_puebla,Historic Centre of Puebla,MEX,Cultural,1987,https://whc.unesco.org/en/list/416
historic_centre_of_zacatecas,Historic Centre of Zacatecas,MEX,Cultural,1993,https://whc.unesco.org/en/list/676
historic_monuments_zone_of_tlacotalpan,Historic Monuments Zone of Tlacotalpan,MEX,Cultural,1998,https://whc.unesco.org/en/list/862
historic_town_of_guanajuato_and_adjacent_mines,Historic Town of Guanajuato and Adjacent Mines,MEX,Cultural,1988,https://whc.unesco.org/en/list/482
pre_hispanic_city_and_national_park_of_palenque,Pre-Hispanic City and National Park of Palenque,MEX,Cultural,1987,https://whc.unesco.org/en/list/411
islands_and_protected_areas_of_the_gulf_of_california,Islands and Protected Areas of the Gulf of California,MEX,Natural,2005,https://whc.unesco.org/en/list/1182
pre_hispanic_city_of_chichen_itza,Pre-Hispanic City of Chichen-Itza,MEX,Cultural,1988,https://whc.unesco.org/en/list/483
protective_town_of_san_miguel_and_the_sanctuary_of_jesus_nazareno_de_atotonilco,Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,MEX,Cultural,2008,https://whc.unesco.org/en/list/1274
crac_des_chevaliers_and_qalat_salah_el_din,Crac des Chevaliers and Qal’at Salah El-Din,SYR,Cultural,2006,https://whc.unesco.org/en/list/1229
wixarika_route_through_sacred_sites_to_wirikuta_tatehuari_huajuye,Wixárika Route through Sacred Sites to Wirikuta (Tatehuarí Huajuyé),MEX,Cultural,2025,https://whc.unesco.org/en/list/1704
phu_phrabat_a_testimony_to_the_sima_stone_tradition_of_the_dvaravati_period,"Phu Phrabat, a testimony to the Sīma stone tradition of the Dvaravati period",THA,Cultural,2024,https://whc.unesco.org/en/list/1507
deer_stone_monuments_and_related_bronze_age_sites,Deer Stone Monuments and Related Bronze Age Sites,MNG,Cultural,2023,https://whc.unesco.org/en/list/1621
archaeological_site_of_volubilis,Archaeological Site of Volubilis,MAR,Cultural,1997,https://whc.unesco.org/en/list/836
uvs_nuur_basin,Uvs Nuur Basin,MNG,Natural,2003,https://whc.unesco.org/en/list/769
natural_and_culturo_historical_region_of_kotor,Natural and Culturo-Historical Region of Kotor,MNE,Cultural,1979,https://whc.unesco.org/en/list/125
medina_of_marrakesh,Medina of Marrakesh,MAR,Cultural,1985,https://whc.unesco.org/en/list/331
chitwan_national_park,Chitwan National Park,NPL,Natural,1984,https://whc.unesco.org/en/list/284
schokland_and_surroundings,Schokland and Surroundings,NLD,Cultural,1995,https://whc.unesco.org/en/list/739
rock_art_of_alta,Rock Art of Alta,NOR,Cultural,1985,https://whc.unesco.org/en/list/352
bryggen,Bryggen,NOR,Cultural,1979,https://whc.unesco.org/en/list/59
rjukan_notodden_industrial_heritage_site,Rjukan-Notodden Industrial Heritage Site,NOR,Cultural,2015,https://whc.unesco.org/en/list/1486
roros_mining_town_and_the_circumference,Røros Mining Town and the Circumference,NOR,Cultural,1980,https://whc.unesco.org/en/list/55
ancient_city_of_qalhat,Ancient City of Qalhat,OMN,Cultural,2018,https://whc.unesco.org/en/list/1537
bahla_fort,Bahla Fort,OMN,Cultural,1987,https://whc.unesco.org/en/list/433
land_of_frankincense,Land of Frankincense,OMN,Cultural,2000,https://whc.unesco.org/en/list/1010
fortifications_on_the_caribbean_side_of_panama_portobelo_san_lorenzo,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,PAN,Cultural,1980,https://whc.unesco.org/en/list/135
the_colonial_transisthmian_route_of_panama,The Colonial Transisthmian Route of Panamá,PAN,Cultural,2025,https://whc.unesco.org/en/list/1582
chankillo_archaeoastronomical_complex,Chankillo Archaeoastronomical Complex,PER,Cultural,2021,https://whc.unesco.org/en/list/1624
chavin_archaeological_site,Chavin (Archaeological Site),PER,Cultural,1985,https://whc.unesco.org/en/list/330
baroque_churches_of_the_philippines,Baroque Churches of the Philippines,PHL,Cultural,1993,https://whc.unesco.org/en/list/677
mount_hamiguitan_range_wildlife_sanctuary,Mount Hamiguitan Range Wildlife Sanctuary,PHL,Natural,2014,https://whc.unesco.org/en/list/1403
puerto_princesa_subterranean_river_national_park,Puerto-Princesa Subterranean River National Park,PHL,Natural,1999,https://whc.unesco.org/en/list/652
castle_of_the_teutonic_order_in_malbork,Castle of the Teutonic Order in Malbork,POL,Cultural,1997,https://whc.unesco.org/en/list/847
kalwaria_zebrzydowska_the_mannerist_architectural_and_park_landscape_complex_and_pilgrimage_park,Kalwaria Zebrzydowska: the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park,POL,Cultural,1999,https://whc.unesco.org/en/list/905
wooden_em_tserkvas_em_of_the_carpathian_region_in_poland_and_ukraine,Wooden <em>Tserkvas</em> of the Carpathian Region in Poland and Ukraine,POL,Cultural,2013,https://whc.unesco.org/en/list/1424
historic_centre_of_evora,Historic Centre of Évora,PRT,Cultural,1986,https://whc.unesco.org/en/list/361
sanctuary_of_bom_jesus_do_monte_in_braga,Sanctuary of Bom Jesus do Monte in Braga,PRT,Cultural,2019,https://whc.unesco.org/en/list/1590
university_of_coimbra_alta_and_sofia,University of Coimbra – Alta and Sofia,PRT,Cultural,2013,https://whc.unesco.org/en/list/1387
gochang_hwasun_and_ganghwa_dolmen_sites,"Gochang, Hwasun and Ganghwa Dolmen Sites",KOR,Cultural,2000,https://whc.unesco.org/en/list/977
jeju_volcanic_island_and_lava_tubes,Jeju Volcanic Island and Lava Tubes,KOR,Natural,2007,https://whc.unesco.org/en/list/1264
petroglyphs_along_the_bangucheon_stream,Petroglyphs along the Bangucheon Stream,KOR,Cultural,2025,https://whc.unesco.org/en/list/1740
seokguram_grotto_and_bulguksa_temple,Seokguram Grotto and Bulguksa Temple,KOR,Cultural,1995,https://whc.unesco.org/en/list/736
seowon_korean_neo_confucian_academies,"Seowon, Korean Neo-Confucian Academies",KOR,Cultural,2019,https://whc.unesco.org/en/list/1498
monastery_of_horezu,Monastery of Horezu,ROU,Cultural,1993,https://whc.unesco.org/en/list/597
rosia_montana_mining_landscape,Roșia Montană Mining Landscape,ROU,Cultural,2021,https://whc.unesco.org/en/list/1552
churches_of_the_pskov_school_of_architecture,Churches of the Pskov School of Architecture,RUS,Cultural,2019,https://whc.unesco.org/en/list/1523
church_of_the_ascension_kolomenskoye,"Church of the Ascension, Kolomenskoye",RUS,Cultural,1994,https://whc.unesco.org/en/list/634
cultural_and_historic_ensemble_of_the_solovetsky_islands,Cultural and Historic Ensemble of the Solovetsky Islands,RUS,Cultural,1992,https://whc.unesco.org/en/list/632
citadel_ancient_city_and_fortress_buildings_of_derbent,"Citadel, Ancient City and Fortress Buildings of Derbent",RUS,Cultural,2003,https://whc.unesco.org/en/list/1070
historic_and_architectural_complex_of_the_kazan_kremlin,Historic and Architectural Complex of the Kazan Kremlin,RUS,Cultural,2000,https://whc.unesco.org/en/list/980
lake_baikal,Lake Baikal,RUS,Natural,1996,https://whc.unesco.org/en/list/754
rock_paintings_of_shulgan_tash_cave,Rock Paintings of Shulgan-Tash Cave,RUS,Cultural,2025,https://whc.unesco.org/en/list/1743
petroglyphs_of_lake_onega_and_the_white_sea,Petroglyphs of Lake Onega and the White Sea,RUS,Cultural,2021,https://whc.unesco.org/en/list/1654
virgin_komi_forests,Virgin Komi Forests,RUS,Natural,1995,https://whc.unesco.org/en/list/719
brimstone_hill_fortress_national_park,Brimstone Hill Fortress National Park,KNA,Cultural,1999,https://whc.unesco.org/en/list/910
white_monuments_of_vladimir_and_suzdal,White Monuments of Vladimir and Suzdal,RUS,Cultural,1992,https://whc.unesco.org/en/list/633
al_ahsa_oasis_an_evolving_cultural_landscape,"Al-Ahsa Oasis, an Evolving Cultural Landscape",SAU,Cultural,2018,https://whc.unesco.org/en/list/1563
bassari_country_bassari_fula_and_bedik_cultural_landscapes,"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",SEN,Cultural,2012,https://whc.unesco.org/en/list/1407
medieval_monuments_in_kosovo,Medieval Monuments in Kosovo,SRB,Cultural,2004,https://whc.unesco.org/en/list/724
gamzigrad_romuliana_palace_of_galerius,"Gamzigrad-Romuliana, Palace of Galerius",SRB,Cultural,2007,https://whc.unesco.org/en/list/1253
singapore_botanic_gardens,Singapore Botanic Gardens,SGP,Cultural,2015,https://whc.unesco.org/en/list/1483
gola_tiwai_complex,Gola-Tiwai Complex,SLE,Natural,2025,https://whc.unesco.org/en/list/1746
vallee_de_mai_nature_reserve,Vallée de Mai Nature Reserve,SYC,Natural,1983,https://whc.unesco.org/en/list/261
aldabra_atoll,Aldabra Atoll,SYC,Natural,1982,https://whc.unesco.org/en/list/185
wooden_churches_of_the_slovak_part_of_the_carpathian_mountain_area,Wooden Churches of the Slovak part of the Carpathian Mountain Area,SVK,Cultural,2008,https://whc.unesco.org/en/list/1273
levoca_spissky_hrad_and_the_associated_cultural_monuments,"Levoča, Spišský Hrad and the Associated Cultural Monuments",SVK,Cultural,1993,https://whc.unesco.org/en/list/620
vlkolinec,Vlkolínec,SVK,Cultural,1993,https://whc.unesco.org/en/list/622
cape_floral_region_protected_areas,Cape Floral Region Protected Areas,ZAF,Natural,2004,https://whc.unesco.org/en/list/1007
east_rennell,East Rennell,SLB,Natural,1998,https://whc.unesco.org/en/list/854
human_rights_liberation_and_reconciliation_nelson_mandela_legacy_sites,"Human Rights, Liberation and Reconciliation: Nelson Mandela Legacy Sites",ZAF,Cultural,2024,https://whc.unesco.org/en/list/1676
richtersveld_cultural_and_botanical_landscape,Richtersveld Cultural and Botanical Landscape,ZAF,Cultural,2007,https://whc.unesco.org/en/list/1265
antequera_dolmens_site,Antequera Dolmens Site,ESP,Cultural,2016,https://whc.unesco.org/en/list/1501
archaeological_ensemble_of_tarraco,Archaeological Ensemble of Tarraco,ESP,Cultural,2000,https://whc.unesco.org/en/list/875
archaeological_site_of_atapuerca,Archaeological Site of Atapuerca,ESP,Cultural,2000,https://whc.unesco.org/en/list/989
archaeological_ensemble_of_merida,Archaeological Ensemble of Mérida,ESP,Cultural,1993,https://whc.unesco.org/en/list/664
cultural_landscape_of_the_serra_de_tramuntana,Cultural Landscape of the Serra de Tramuntana,ESP,Cultural,2011,https://whc.unesco.org/en/list/1371
ibiza_biodiversity_and_culture,"Ibiza, Biodiversity and Culture",ESP,Mixed,1999,https://whc.unesco.org/en/list/417
las_medulas,Las Médulas,ESP,Cultural,1997,https://whc.unesco.org/en/list/803
mudejar_architecture_of_aragon,Mudejar Architecture of Aragon,ESP,Cultural,1986,https://whc.unesco.org/en/list/378
old_town_of_avila_with_its_extra_muros_churches,Old Town of Ávila with its Extra-Muros Churches,ESP,Cultural,1985,https://whc.unesco.org/en/list/348
old_town_of_caceres,Old Town of Cáceres,ESP,Cultural,1986,https://whc.unesco.org/en/list/384
old_city_of_salamanca,Old City of Salamanca,ESP,Cultural,1988,https://whc.unesco.org/en/list/381
palau_de_la_musica_catalana_and_hospital_de_sant_pau_barcelona,"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",ESP,Cultural,1997,https://whc.unesco.org/en/list/804
san_cristobal_de_la_laguna,San Cristóbal de La Laguna,ESP,Cultural,1999,https://whc.unesco.org/en/list/929
university_and_historic_precinct_of_alcala_de_henares,University and Historic Precinct of Alcalá de Henares,ESP,Cultural,1998,https://whc.unesco.org/en/list/876
ancient_city_of_polonnaruwa,Ancient City of Polonnaruwa,LKA,Cultural,1982,https://whc.unesco.org/en/list/201
central_highlands_of_sri_lanka,Central Highlands of Sri Lanka,LKA,Natural,2010,https://whc.unesco.org/en/list/1203
rangiri_dambulla_cave_temple,Rangiri Dambulla Cave Temple,LKA,Cultural,1991,https://whc.unesco.org/en/list/561
hebron_al_khalil_old_town,Hebron/Al-Khalil Old Town,PSE,Cultural,2017,https://whc.unesco.org/en/list/1565
palestine_land_of_olives_and_vines_cultural_landscape_of_southern_jerusalem_battir,"Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir",PSE,Cultural,2014,https://whc.unesco.org/en/list/1492
jodensavanne_archaeological_site_jodensavanne_settlement_and_cassipora_creek_cemetery,Jodensavanne Archaeological Site: Jodensavanne Settlement and Cassipora Creek Cemetery,SUR,Cultural,2023,https://whc.unesco.org/en/list/1680
grimeton_radio_station_varberg,"Grimeton Radio Station, Varberg",SWE,Cultural,2004,https://whc.unesco.org/en/list/1134
decorated_farmhouses_of_halsingland,Decorated Farmhouses of Hälsingland,SWE,Cultural,2012,https://whc.unesco.org/en/list/1282
church_town_of_gammelstad_lulea,"Church Town of Gammelstad, Luleå",SWE,Cultural,1996,https://whc.unesco.org/en/list/762
naval_port_of_karlskrona,Naval Port of Karlskrona,SWE,Cultural,1998,https://whc.unesco.org/en/list/871
royal_domain_of_drottningholm,Royal Domain of Drottningholm,SWE,Cultural,1991,https://whc.unesco.org/en/list/559
abbey_of_st_gall,Abbey of St Gall,CHE,Cultural,1983,https://whc.unesco.org/en/list/268
lavaux_vineyard_terraces,"Lavaux, Vineyard Terraces",CHE,Cultural,2007,https://whc.unesco.org/en/list/1243
three_castles_defensive_wall_and_ramparts_of_the_market_town_of_bellinzona,"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",CHE,Cultural,2000,https://whc.unesco.org/en/list/884
swiss_tectonic_arena_sardona,Swiss Tectonic Arena Sardona,CHE,Natural,2008,https://whc.unesco.org/en/list/1179
swiss_alps_jungfrau_aletsch,Swiss Alps Jungfrau-Aletsch,CHE,Natural,2001,https://whc.unesco.org/en/list/1037
ancient_city_of_damascus,Ancient City of Damascus,SYR,Cultural,1979,https://whc.unesco.org/en/list/20
site_of_palmyra,Site of Palmyra,SYR,Cultural,1980,https://whc.unesco.org/en/list/23
silk_roads_zarafshan_karakum_corridor,Silk Roads: Zarafshan-Karakum Corridor,TJK,Cultural,2023,https://whc.unesco.org/en/list/1675
kaeng_krachan_forest_complex,Kaeng Krachan Forest Complex,THA,Natural,2021,https://whc.unesco.org/en/list/1461
thungyai_huai_kha_khaeng_wildlife_sanctuaries,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,THA,Natural,1991,https://whc.unesco.org/en/list/591
ichkeul_national_park,Ichkeul National Park,TUN,Natural,1980,https://whc.unesco.org/en/list/8
medina_of_sousse,Medina of Sousse,TUN,Cultural,1988,https://whc.unesco.org/en/list/498
archaeological_site_of_ani,Archaeological Site of Ani,TUR,Cultural,2016,https://whc.unesco.org/en/list/1518
aphrodisias,Aphrodisias,TUR,Cultural,2017,https://whc.unesco.org/en/list/1519
bursa_and_cumalikizik_the_birth_of_the_ottoman_empire,Bursa and Cumalıkızık: the Birth of the Ottoman Empire,TUR,Cultural,2014,https://whc.unesco.org/en/list/1452
ephesus,Ephesus,TUR,Cultural,2015,https://whc.unesco.org/en/list/1018
gordion,Gordion,TUR,Cultural,2023,https://whc.unesco.org/en/list/1669
goreme_national_park_and_the_rock_sites_of_cappadocia,Göreme National Park and the Rock Sites of Cappadocia,TUR,Mixed,1985,https://whc.unesco.org/en/list/357
sardis_and_the_lydian_tumuli_of_bin_tepe,Sardis and the Lydian Tumuli of Bin Tepe,TUR,Cultural,2025,https://whc.unesco.org/en/list/1731
xanthos_letoon,Xanthos-Letoon,TUR,Cultural,1988,https://whc.unesco.org/en/list/484
castles_and_town_walls_of_king_edward_in_gwynedd,Castles and Town Walls of King Edward in Gwynedd,GBR,Cultural,1986,https://whc.unesco.org/en/list/374
residence_of_bukovinian_and_dalmatian_metropolitans,Residence of Bukovinian and Dalmatian Metropolitans,UKR,Cultural,2011,https://whc.unesco.org/en/list/1330
l_viv_the_ensemble_of_the_historic_centre,L'viv – the Ensemble of the Historic Centre,UKR,Cultural,1998,https://whc.unesco.org/en/list/865
kyiv_saint_sophia_cathedral_and_related_monastic_buildings_kyiv_pechersk_lavra,"Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv-Pechersk Lavra",UKR,Cultural,1990,https://whc.unesco.org/en/list/527
the_historic_centre_of_odesa,The Historic Centre of Odesa,UKR,Cultural,2023,https://whc.unesco.org/en/list/1703
cultural_sites_of_al_ain_hafit_hili_bidaa_bint_saud_and_oases_areas,"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)",ARE,Cultural,2011,https://whc.unesco.org/en/list/1343
blenheim_palace,Blenheim Palace,GBR,Cultural,1987,https://whc.unesco.org/en/list/425
cornwall_and_west_devon_mining_landscape,Cornwall and West Devon Mining Landscape,GBR,Cultural,2006,https://whc.unesco.org/en/list/1215
gough_and_inaccessible_islands,Gough and Inaccessible Islands,GBR,Natural,1995,https://whc.unesco.org/en/list/740
ironbridge_gorge,Ironbridge Gorge,GBR,Cultural,1986,https://whc.unesco.org/en/list/371
maritime_greenwich,Maritime Greenwich,GBR,Cultural,1997,https://whc.unesco.org/en/list/795
historic_town_of_st_george_and_related_fortifications_bermuda,"Historic Town of St George and Related Fortifications, Bermuda",GBR,Cultural,2000,https://whc.unesco.org/en/list/983
pontcysyllte_aqueduct_and_canal,Pontcysyllte Aqueduct and Canal,GBR,Cultural,2009,https://whc.unesco.org/en/list/1303
royal_botanic_gardens_kew,"Royal Botanic Gardens, Kew",GBR,Cultural,2003,https://whc.unesco.org/en/list/1084
the_english_lake_district,The English Lake District,GBR,Cultural,2017,https://whc.unesco.org/en/list/422
studley_royal_park_including_the_ruins_of_fountains_abbey,Studley Royal Park including the Ruins of Fountains Abbey,GBR,Cultural,1986,https://whc.unesco.org/en/list/372
selous_game_reserve,Selous Game Reserve,TZA,Natural,1982,https://whc.unesco.org/en/list/199
ngorongoro_conservation_area,Ngorongoro Conservation Area,TZA,Mixed,1979,https://whc.unesco.org/en/list/39
carlsbad_caverns_national_park,Carlsbad Caverns National Park,USA,Natural,1995,https://whc.unesco.org/en/list/721
hawaii_volcanoes_national_park,Hawaii Volcanoes National Park,USA,Natural,1987,https://whc.unesco.org/en/list/409
grand_canyon_national_park,Grand Canyon National Park,USA,Natural,1979,https://whc.unesco.org/en/list/75
la_fortaleza_and_san_juan_national_historic_site_in_puerto_rico,La Fortaleza and San Juan National Historic Site in Puerto Rico,USA,Cultural,1983,https://whc.unesco.org/en/list/266
mesa_verde_national_park,Mesa Verde National Park,USA,Cultural,1978,https://whc.unesco.org/en/list/27
papahanaumokuakea,Papahānaumokuākea,USA,Mixed,2010,https://whc.unesco.org/en/list/1326
statue_of_liberty,Statue of Liberty,USA,Cultural,1984,https://whc.unesco.org/en/list/307
redwood_national_and_state_parks,Redwood National and State Parks,USA,Natural,1980,https://whc.unesco.org/en/list/134
yosemite_national_park,Yosemite National Park,USA,Natural,1984,https://whc.unesco.org/en/list/308
yellowstone_national_park,Yellowstone National Park,USA,Natural,1978,https://whc.unesco.org/en/list/28
itchan_kala,Itchan Kala,UZB,Cultural,1990,https://whc.unesco.org/en/list/543
coro_and_its_port,Coro and its Port,VEN,Cultural,1993,https://whc.unesco.org/en/list/658
hoi_an_ancient_town,Hoi An Ancient Town,VNM,Cultural,1999,https://whc.unesco.org/en/list/948
historic_town_of_zabid,Historic Town of Zabid,YEM,Cultural,1993,https://whc.unesco.org/en/list/611
great_zimbabwe_national_monument,Great Zimbabwe National Monument,ZWE,Cultural,1986,https://whc.unesco.org/en/list/364
old_city_of_sana_a,Old City of Sana'a,YEM,Cultural,1986,https://whc.unesco.org/en/list/385
khami_ruins_national_monument,Khami Ruins National Monument,ZWE,Cultural,1986,https://whc.unesco.org/en/list/365
mana_pools_national_park_sapi_and_chewore_safari_areas,"Mana Pools National Park, Sapi and Chewore Safari Areas",ZWE,Natural,1984,https://whc.unesco.org/en/list/302
matobo_hills,Matobo Hills,ZWE,Cultural,2003,https://whc.unesco.org/en/list/306
